payment_id,customer_id,payment_date,amount,payment_method,payment_status,failed_payment_reason,subscription_id
PAY00000338,CUST000029,2022-10-14,15.49,PayPal,Success,,SUB0000029
PAY00000339,CUST000029,2022-11-13,15.49,Credit Card,Success,,SUB0000029
PAY00000340,CUST000029,2022-12-13,15.49,Credit Card,Success,,SUB0000029
PAY00000341,CUST000029,2023-01-12,15.49,Debit Card,Success,,SUB0000029
PAY00000342,CUST000029,2023-02-11,15.49,UPI,Success,,SUB0000029
PAY00000343,CUST000030,2023-11-16,15.49,Credit Card,Success,,SUB0000030
PAY00000344,CUST000030,2023-12-16,15.49,Debit Card,Success,,
PAY00000345,CUST000030,2024-01-15,15.49,Credit Card,Success,,SUB0000030
PAY00000346,CUST000030,2024-02-14,15.49,Gift Card,Success,,
PAY00000347,CUST000030,2024-03-15,15.49,Credit Card,Success,,SUB0000030
PAY00000348,CUST000030,2024-04-14,15.49,Credit Card,Failed,Bank declined,
PAY00000349,CUST000030,2024-05-14,15.49,PayPal,Success,,SUB0000030
PAY00000350,CUST000030,2024-06-13,15.49,UPI,Success,,
PAY00000351,CUST000030,2024-07-13,15.49,Mobile Wallet,Success,,SUB0000030
PAY00000352,CUST000030,2024-08-12,15.49,UPI,Success,,
PAY00000353,CUST000030,2024-09-11,15.49,Credit Card,Success,,SUB0000030
PAY00000354,CUST000030,2024-10-11,15.49,Credit Card,Success,,
PAY00000355,CUST000030,2024-11-10,15.49,PayPal,Success,,SUB0000030
PAY00000356,CUST000030,2024-12-10,15.49,PayPal,Success,,
PAY00000357,CUST000030,2025-01-09,15.49,Net Banking,Success,,SUB0000030
PAY00000358,CUST000031,2023-06-10,22.99,Net Banking,Success,,
PAY00000359,CUST000031,2023-07-10,22.99,UPI,Success,,SUB0000030
PAY00000360,CUST000031,2023-08-09,22.99,Credit Card,Success,,
PAY00000361,CUST000031,2023-09-08,22.99,UPI,Success,,SUB0000030
PAY00000362,CUST000031,2023-10-08,22.99,PayPal,Success,,
PAY00000363,CUST000031,2023-11-07,22.99,PayPal,Success,,SUB0000030
PAY00000364,CUST000031,2023-12-07,22.99,Credit Card,Success,,
PAY00000365,CUST000031,2024-01-06,22.99,Credit Card,Success,,SUB0000030
PAY00000366,CUST000031,2024-02-05,22.99,Debit Card,Success,,
PAY00000367,CUST000031,2024-03-06,22.99,Mobile Wallet,Success,,
PAY00000368,CUST000031,2024-04-05,22.99,Credit Card,Success,,SUB0000031
PAY00000369,CUST000031,2024-05-05,22.99,Debit Card,Success,,
PAY00000370,CUST000031,2024-06-04,22.99,UPI,Success,,SUB0000031
PAY00000371,CUST000031,2024-07-04,22.99,Gift Card,Success,,
PAY00000372,CUST000031,2024-08-03,22.99,PayPal,Success,,SUB0000031
PAY00000373,CUST000032,2020-02-15,15.49,PayPal,Success,,SUB0000032
PAY00000374,CUST000032,2020-03-16,15.49,Credit Card,Success,,SUB0000032
PAY00000375,CUST000032,2020-04-15,15.49,Credit Card,Success,,SUB0000032
PAY00000376,CUST000032,2020-05-15,15.49,Credit Card,Success,,SUB0000032
PAY00000377,CUST000032,2020-06-14,15.49,Credit Card,Success,,SUB0000032
PAY00000378,CUST000032,2020-07-14,15.49,Debit Card,Success,,SUB0000032
PAY00000379,CUST000032,2020-08-13,15.49,Net Banking,Success,,SUB0000032
PAY00000380,CUST000032,2020-09-12,15.49,Debit Card,Success,,SUB0000032
PAY00000381,CUST000032,2020-10-12,15.49,Credit Card,Success,,SUB0000032
PAY00000382,CUST000032,2020-11-11,15.49,Mobile Wallet,Success,,SUB0000032
PAY00000383,CUST000032,2020-12-11,15.49,PayPal,Success,,SUB0000032
PAY00000384,CUST000032,2021-01-10,15.49,Credit Card,Success,,SUB0000032
PAY00000385,CUST000032,2021-02-09,15.49,Net Banking,Success,,SUB0000032
PAY00000386,CUST000032,2021-03-11,15.49,Net Banking,Success,,SUB0000032
PAY00000387,CUST000032,2021-04-10,15.49,Mobile Wallet,Success,,SUB0000032
PAY00000388,CUST000033,2022-03-30,6.99,Debit Card,Success,,SUB0000033
PAY00000389,CUST000033,2022-04-29,6.99,UPI,Success,,SUB0000033
PAY00000390,CUST000033,2022-05-29,6.99,Gift Card,Success,,SUB0000033
PAY00000391,CUST000033,2022-06-28,6.99,PayPal,Success,,SUB0000033
PAY00000392,CUST000033,2022-07-28,6.99,PayPal,Success,,SUB0000033
PAY00000393,CUST000033,2022-08-27,6.99,Gift Card,Success,,SUB0000033
PAY00000394,CUST000033,2022-09-26,6.99,Net Banking,Success,,SUB0000033
PAY00000395,CUST000033,2022-10-26,6.99,PayPal,Success,,SUB0000033
PAY00000396,CUST000033,2022-11-25,6.99,PayPal,Failed,Card expired,SUB0000033
PAY00000397,CUST000033,2022-12-25,6.99,PayPal,Success,,SUB0000033
PAY00000398,CUST000033,2023-01-24,6.99,UPI,Success,,SUB0000033
PAY00000399,CUST000033,2023-02-23,6.99,Debit Card,Success,,SUB0000033
PAY00000400,CUST000033,2023-03-25,6.99,Credit Card,Success,,SUB0000033
PAY00000401,CUST000033,2023-04-24,6.99,Credit Card,Success,,SUB0000033
PAY00000402,CUST000033,2023-05-24,6.99,Net Banking,Failed,International transaction blocked,SUB0000033
PAY00000403,CUST000034,2023-12-05,6.99,Net Banking,Success,,SUB0000034
PAY00000404,CUST000034,2024-01-04,6.99,PayPal,Success,,SUB0000034
PAY00000405,CUST000034,2024-02-03,6.99,Credit Card,Success,,SUB0000034
PAY00000406,CUST000034,2024-03-04,6.99,PayPal,Success,,SUB0000034
PAY00000407,CUST000034,2024-04-03,6.99,Gift Card,Failed,Insufficient funds,SUB0000034
PAY00000408,CUST000034,2024-05-03,6.99,UPI,Success,,SUB0000034
PAY00000409,CUST000034,2024-06-02,6.99,PayPal,Success,,SUB0000034
PAY00000410,CUST000034,2024-07-02,6.99,Gift Card,Success,,SUB0000034
PAY00000411,CUST000034,2024-08-01,6.99,Credit Card,Success,,SUB0000034
PAY00000412,CUST000034,2024-08-31,6.99,UPI,Success,,SUB0000034
PAY00000413,CUST000034,2024-09-30,6.99,Credit Card,Success,,SUB0000034
PAY00000414,CUST000034,2024-10-30,6.99,Credit Card,Success,,SUB0000034
PAY00000415,CUST000034,2024-11-29,6.99,Credit Card,Success,,SUB0000034
PAY00000416,CUST000034,2024-12-29,6.99,Gift Card,Success,,SUB0000034
PAY00000417,CUST000034,2025-01-28,6.99,UPI,Success,,SUB0000034
PAY00000418,CUST000035,2023-09-30,6.99,Credit Card,Success,,SUB0000035
PAY00000419,CUST000035,2023-10-30,6.99,PayPal,Success,,SUB0000035
PAY00000420,CUST000035,2023-11-29,6.99,Credit Card,Success,,SUB0000035
PAY00000421,CUST000035,2023-12-29,6.99,PayPal,Success,,SUB0000035
PAY00000422,CUST000035,2024-01-28,6.99,Credit Card,Success,,SUB0000035
PAY00000423,CUST000035,2024-02-27,6.99,Credit Card,Success,,SUB0000035
PAY00000424,CUST000035,2024-03-28,6.99,Credit Card,Success,,SUB0000035
PAY00000425,CUST000035,2024-04-27,6.99,Mobile Wallet,Success,,SUB0000035
PAY00000426,CUST000035,2024-05-27,6.99,Net Banking,Success,,SUB0000035
PAY00000427,CUST000035,2024-06-26,6.99,Credit Card,Success,,SUB0000035
PAY00000428,CUST000035,2024-07-26,6.99,Credit Card,Failed,Bank declined,SUB0000035
PAY00000429,CUST000035,2024-08-25,6.99,UPI,Success,,SUB0000035
PAY00000430,CUST000035,2024-09-24,6.99,Debit Card,Success,,SUB0000035
PAY00000431,CUST000035,2024-10-24,6.99,Mobile Wallet,Success,,SUB0000035
PAY00000432,CUST000035,2024-11-23,6.99,UPI,Success,,SUB0000035
PAY00000433,CUST000036,2022-09-19,6.99,UPI,Success,,SUB0000036
PAY00000434,CUST000036,2022-10-19,6.99,UPI,Success,,
PAY00000435,CUST000036,2022-11-18,6.99,Credit Card,Success,,SUB0000036
PAY00000436,CUST000036,2022-12-18,6.99,Credit Card,Failed,Card reported lost/stolen,
PAY00000437,CUST000036,2023-01-17,6.99,PayPal,Success,,SUB0000036
PAY00000438,CUST000036,2023-02-16,6.99,Debit Card,Success,,
PAY00000439,CUST000036,2023-03-18,6.99,Credit Card,Success,,SUB0000036
PAY00000440,CUST000036,2023-04-17,6.99,Gift Card,Success,,
PAY00000441,CUST000036,2023-05-17,6.99,Net Banking,Success,,SUB0000036
PAY00000442,CUST000036,2023-06-16,6.99,Mobile Wallet,Success,,
PAY00000443,CUST000036,2023-07-16,6.99,Net Banking,Success,,SUB0000036
PAY00000444,CUST000036,2023-08-15,6.99,PayPal,Success,,
PAY00000445,CUST000036,2023-09-14,6.99,PayPal,Success,,SUB0000036
PAY00000446,CUST000036,2023-10-14,6.99,Credit Card,Failed,Card expired,
PAY00000447,CUST000036,2023-11-13,6.99,Credit Card,Success,,SUB0000036
PAY00000448,CUST000037,2020-05-24,15.49,Gift Card,Failed,International transaction blocked,
PAY00000449,CUST000037,2020-06-23,15.49,Debit Card,Success,,SUB0000036
PAY00000450,CUST000037,2020-07-23,15.49,Debit Card,Success,,
PAY00000451,CUST000037,2020-08-22,15.49,Mobile Wallet,Success,,SUB0000036
PAY00000452,CUST000037,2020-09-21,15.49,Credit Card,Success,,
PAY00000453,CUST000037,2020-10-21,15.49,PayPal,Success,,SUB0000036
PAY00000454,CUST000037,2020-11-20,15.49,PayPal,Success,,
PAY00000455,CUST000037,2020-12-20,15.49,PayPal,Success,,SUB0000036
PAY00000456,CUST000037,2021-01-19,15.49,PayPal,Success,,
PAY00000457,CUST000037,2021-02-18,15.49,PayPal,Success,,SUB0000036
PAY00000458,CUST000037,2021-03-20,15.49,Credit Card,Success,,
PAY00000459,CUST000037,2021-04-19,15.49,Credit Card,Success,,SUB0000036
PAY00000460,CUST000037,2021-05-19,15.49,UPI,Success,,
PAY00000461,CUST000037,2021-06-18,15.49,Debit Card,Success,,SUB0000036
PAY00000462,CUST000037,2021-07-18,15.49,Credit Card,Success,,
PAY00000463,CUST000038,2021-04-14,15.49,Credit Card,Success,,SUB0000038
PAY00000464,CUST000038,2021-05-14,15.49,Credit Card,Success,,SUB0000038
PAY00000465,CUST000038,2021-06-13,15.49,Net Banking,Success,,SUB0000038
PAY00000466,CUST000038,2021-07-13,15.49,Net Banking,Success,,SUB0000038
PAY00000467,CUST000038,2021-08-12,15.49,Net Banking,Success,,SUB0000038
PAY00000468,CUST000038,2021-09-11,15.49,UPI,Success,,SUB0000038
PAY00000469,CUST000038,2021-10-11,15.49,Credit Card,Success,,SUB0000038
PAY00000470,CUST000038,2021-11-10,15.49,PayPal,Success,,SUB0000038
PAY00000471,CUST000038,2021-12-10,15.49,Credit Card,Success,,SUB0000038
PAY00000472,CUST000038,2022-01-09,15.49,Credit Card,Success,,SUB0000038
PAY00000473,CUST000038,2022-02-08,15.49,UPI,Success,,SUB0000038
PAY00000474,CUST000038,2022-03-10,15.49,Credit Card,Success,,SUB0000038
PAY00000475,CUST000038,2022-04-09,15.49,Credit Card,Success,,SUB0000038
PAY00000476,CUST000038,2022-05-09,15.49,Credit Card,Success,,SUB0000038
PAY00000477,CUST000038,2022-06-08,15.49,Gift Card,Success,,SUB0000038
PAY00000478,CUST000039,2023-03-31,15.49,Credit Card,Success,,SUB0000039
PAY00000479,CUST000039,2023-04-30,15.49,Credit Card,Failed,International transaction blocked,SUB0000039
PAY00000480,CUST000039,2023-05-30,15.49,PayPal,Success,,SUB0000039
PAY00000481,CUST000039,2023-06-29,15.49,Credit Card,Success,,SUB0000039
PAY00000482,CUST000039,2023-07-29,15.49,Credit Card,Success,,SUB0000039
PAY00000483,CUST000039,2023-08-28,15.49,Credit Card,Success,,SUB0000039
PAY00000484,CUST000039,2023-09-27,15.49,UPI,Success,,SUB0000039
PAY00000485,CUST000039,2023-10-27,15.49,PayPal,Success,,SUB0000039
PAY00000486,CUST000039,2023-11-26,15.49,Net Banking,Success,,SUB0000039
PAY00000487,CUST000039,2023-12-26,15.49,Credit Card,Success,,SUB0000039
PAY00000488,CUST000039,2024-01-25,15.49,Debit Card,Success,,SUB0000039
PAY00000489,CUST000039,2024-02-24,15.49,Mobile Wallet,Failed,Card reported lost/stolen,SUB0000039
PAY00000490,CUST000039,2024-03-25,15.49,Gift Card,Success,,SUB0000039
PAY00000491,CUST000039,2024-04-24,15.49,Net Banking,Success,,SUB0000039
PAY00000492,CUST000039,2024-05-24,15.49,Credit Card,Success,,SUB0000039
PAY00000493,CUST000040,2024-07-24,6.99,Net Banking,Success,,SUB0000040
PAY00000494,CUST000040,2024-08-23,6.99,Credit Card,Success,,SUB0000040
PAY00000495,CUST000040,2024-09-22,6.99,Credit Card,Success,,SUB0000040
PAY00000496,CUST000040,2024-10-22,6.99,PayPal,Success,,SUB0000040
PAY00000497,CUST000040,2024-11-21,6.99,Credit Card,Success,,SUB0000040
PAY00000498,CUST000040,2024-12-21,6.99,UPI,Success,,SUB0000040
PAY00000499,CUST000040,2025-01-20,6.99,Net Banking,Success,,SUB0000040
PAY00000500,CUST000040,2025-02-19,6.99,UPI,Success,,SUB0000040
PAY00000501,CUST000040,2025-03-21,6.99,PayPal,Success,,SUB0000040
PAY00000502,CUST000040,2025-04-20,6.99,PayPal,Success,,SUB0000040
PAY00000503,CUST000040,2025-05-20,6.99,Net Banking,Success,,SUB0000040
PAY00000504,CUST000040,2025-06-19,6.99,UPI,Success,,SUB0000040
PAY00000505,CUST000040,2025-07-19,6.99,Mobile Wallet,Success,,SUB0000040
PAY00000506,CUST000040,2025-08-18,6.99,UPI,Success,,SUB0000040
PAY00000507,CUST000040,2025-09-17,6.99,Debit Card,Success,,SUB0000040
PAY00000508,CUST000041,2021-09-30,15.49,Credit Card,Success,,SUB0000041
PAY00000509,CUST000041,2021-10-30,15.49,UPI,Success,,SUB0000041
PAY00000510,CUST000041,2021-11-29,15.49,UPI,Success,,SUB0000041
PAY00000511,CUST000041,2021-12-29,15.49,Credit Card,Success,,SUB0000041
PAY00000512,CUST000041,2022-01-28,15.49,PayPal,Success,,SUB0000041
PAY00000513,CUST000041,2022-02-27,15.49,Credit Card,Success,,SUB0000041
PAY00000514,CUST000041,2022-03-29,15.49,UPI,Success,,SUB0000041
PAY00000515,CUST000041,2022-04-28,15.49,Debit Card,Success,,SUB0000041
PAY00000516,CUST000041,2022-05-28,15.49,Debit Card,Success,,SUB0000041
PAY00000517,CUST000041,2022-06-27,15.49,UPI,Success,,SUB0000041
PAY00000518,CUST000041,2022-07-27,15.49,UPI,Success,,SUB0000041
PAY00000519,CUST000041,2022-08-26,15.49,Credit Card,Success,,SUB0000041
PAY00000520,CUST000041,2022-09-25,15.49,PayPal,Success,,SUB0000041
PAY00000521,CUST000041,2022-10-25,15.49,PayPal,Success,,SUB0000041
PAY00000522,CUST000041,2022-11-24,15.49,Net Banking,Success,,SUB0000041
PAY00000523,CUST000042,2022-07-14,15.49,Gift Card,Success,,SUB0000042
PAY00000524,CUST000042,2022-08-13,15.49,Credit Card,Success,,SUB0000042
PAY00000525,CUST000042,2022-09-12,15.49,Credit Card,Success,,SUB0000042
PAY00000526,CUST000042,2022-10-12,15.49,UPI,Success,,SUB0000042
PAY00000527,CUST000042,2022-11-11,15.49,Debit Card,Success,,SUB0000042
PAY00000528,CUST000042,2022-12-11,15.49,Mobile Wallet,Success,,SUB0000042
PAY00000529,CUST000042,2023-01-10,15.49,Mobile Wallet,Failed,International transaction blocked,SUB0000042
PAY00000530,CUST000042,2023-02-09,15.49,Debit Card,Success,,SUB0000042
PAY00000531,CUST000042,2023-03-11,15.49,Debit Card,Success,,SUB0000042
PAY00000532,CUST000042,2023-04-10,15.49,Net Banking,Success,,SUB0000042
PAY00000533,CUST000042,2023-05-10,15.49,Gift Card,Success,,SUB0000042
PAY00000534,CUST000042,2023-06-09,15.49,Gift Card,Success,,SUB0000042
PAY00000535,CUST000042,2023-07-09,15.49,Gift Card,Success,,SUB0000042
PAY00000536,CUST000042,2023-08-08,15.49,Debit Card,Success,,SUB0000042
PAY00000537,CUST000042,2023-09-07,15.49,PayPal,Success,,SUB0000042
PAY00000538,CUST000043,2021-11-21,6.99,Net Banking,Success,,SUB0000043
PAY00000539,CUST000043,2021-12-21,6.99,Debit Card,Success,,SUB0000043
PAY00000540,CUST000043,2022-01-20,6.99,Mobile Wallet,Success,,SUB0000043
PAY00000541,CUST000043,2022-02-19,6.99,Credit Card,Success,,SUB0000043
PAY00000542,CUST000043,2022-03-21,6.99,Net Banking,Success,,SUB0000043
PAY00000543,CUST000043,2022-04-20,6.99,Net Banking,Success,,SUB0000043
PAY00000544,CUST000043,2022-05-20,6.99,PayPal,Success,,SUB0000043
PAY00000545,CUST000043,2022-06-19,6.99,Net Banking,Success,,SUB0000043
PAY00000546,CUST000043,2022-07-19,6.99,Credit Card,Success,,SUB0000043
PAY00000547,CUST000043,2022-08-18,6.99,Net Banking,Success,,SUB0000043
PAY00000548,CUST000043,2022-09-17,6.99,UPI,Success,,SUB0000043
PAY00000549,CUST000043,2022-10-17,6.99,Credit Card,Success,,SUB0000043
PAY00000550,CUST000043,2022-11-16,6.99,UPI,Success,,SUB0000043
PAY00000551,CUST000043,2022-12-16,6.99,Gift Card,Success,,SUB0000043
PAY00000552,CUST000043,2023-01-15,6.99,Credit Card,Success,,SUB0000043
PAY00000553,CUST000044,2022-04-29,6.99,Gift Card,Success,,SUB0000044
PAY00000554,CUST000044,2022-05-29,6.99,UPI,Success,,SUB0000044
PAY00000555,CUST000044,2022-06-28,6.99,Credit Card,Failed,Insufficient funds,SUB0000044
PAY00000556,CUST000044,2022-07-28,6.99,Debit Card,Success,,SUB0000044
PAY00000557,CUST000044,2022-08-27,6.99,UPI,Success,,SUB0000044
PAY00000558,CUST000044,2022-09-26,6.99,Credit Card,Success,,SUB0000044
PAY00000559,CUST000044,2022-10-26,6.99,UPI,Success,,SUB0000044
PAY00000560,CUST000044,2022-11-25,6.99,Mobile Wallet,Success,,SUB0000044
PAY00000561,CUST000044,2022-12-25,6.99,Gift Card,Success,,SUB0000044
PAY00000562,CUST000044,2023-01-24,6.99,Mobile Wallet,Success,,SUB0000044
PAY00000563,CUST000044,2023-02-23,6.99,Credit Card,Success,,SUB0000044
PAY00000564,CUST000044,2023-03-25,6.99,Credit Card,Success,,SUB0000044
PAY00000565,CUST000044,2023-04-24,6.99,Credit Card,Success,,SUB0000044
PAY00000566,CUST000044,2023-05-24,6.99,UPI,Success,,SUB0000044
PAY00000567,CUST000044,2023-06-23,6.99,PayPal,Success,,SUB0000044
PAY00000568,CUST000045,2022-09-11,15.49,PayPal,Success,,SUB0000045
PAY00000569,CUST000045,2022-10-11,15.49,Credit Card,Success,,SUB0000045
PAY00000570,CUST000045,2022-11-10,15.49,Debit Card,Success,,SUB0000045
PAY00000571,CUST000045,2022-12-10,15.49,Gift Card,Success,,SUB0000045
PAY00000572,CUST000045,2023-01-09,15.49,Credit Card,Success,,SUB0000045
PAY00000573,CUST000045,2023-02-08,15.49,Credit Card,Success,,SUB0000045
PAY00000574,CUST000045,2023-03-10,15.49,UPI,Success,,SUB0000045
PAY00000575,CUST000045,2023-04-09,15.49,Credit Card,Success,,SUB0000045
PAY00000576,CUST000045,2023-05-09,15.49,Credit Card,Success,,SUB0000045
PAY00000577,CUST000045,2023-06-08,15.49,Mobile Wallet,Success,,SUB0000045
PAY00000578,CUST000045,2023-07-08,15.49,Debit Card,Success,,SUB0000045
PAY00000579,CUST000045,2023-08-07,15.49,Credit Card,Success,,SUB0000045
PAY00000580,CUST000045,2023-09-06,15.49,PayPal,Success,,SUB0000045
PAY00000581,CUST000045,2023-10-06,15.49,Credit Card,Success,,SUB0000045
PAY00000582,CUST000045,2023-11-05,15.49,Mobile Wallet,Failed,International transaction blocked,SUB0000045
PAY00000583,CUST000046,2022-05-30,6.99,Credit Card,Success,,SUB0000046
PAY00000584,CUST000046,2022-06-29,6.99,Net Banking,Success,,SUB0000046
PAY00000585,CUST000046,2022-07-29,6.99,UPI,Failed,Card reported lost/stolen,SUB0000046
PAY00000586,CUST000046,2022-08-28,6.99,PayPal,Success,,SUB0000046
PAY00000587,CUST000046,2022-09-27,6.99,Debit Card,Success,,SUB0000046
PAY00000588,CUST000046,2022-10-27,6.99,UPI,Success,,SUB0000046
PAY00000589,CUST000046,2022-11-26,6.99,Credit Card,Success,,SUB0000046
PAY00000590,CUST000046,2022-12-26,6.99,Credit Card,Success,,SUB0000046
PAY00000591,CUST000046,2023-01-25,6.99,UPI,Failed,Insufficient funds,SUB0000046
PAY00000592,CUST000046,2023-02-24,6.99,Debit Card,Success,,SUB0000046
PAY00000593,CUST000046,2023-03-26,6.99,Credit Card,Success,,SUB0000046
PAY00000594,CUST000046,2023-04-25,6.99,Gift Card,Success,,SUB0000046
PAY00000595,CUST000046,2023-05-25,6.99,UPI,Success,,SUB0000046
PAY00000596,CUST000046,2023-06-24,6.99,Mobile Wallet,Success,,SUB0000046
PAY00000597,CUST000046,2023-07-24,6.99,Credit Card,Failed,Bank declined,SUB0000046
PAY00000598,CUST000047,2021-04-19,6.99,Credit Card,Success,,SUB0000047
PAY00000599,CUST000047,2021-05-19,6.99,PayPal,Success,,SUB0000047
PAY00000600,CUST000047,2021-06-18,6.99,Credit Card,Success,,SUB0000047
PAY00000601,CUST000047,2021-07-18,6.99,Credit Card,Success,,SUB0000047
PAY00000602,CUST000047,2021-08-17,6.99,Credit Card,Success,,SUB0000047
PAY00000603,CUST000047,2021-09-16,6.99,Gift Card,Success,,SUB0000047
PAY00000604,CUST000047,2021-10-16,6.99,UPI,Success,,SUB0000047
PAY00000605,CUST000047,2021-11-15,6.99,Credit Card,Success,,SUB0000047
PAY00000606,CUST000047,2021-12-15,6.99,Debit Card,Success,,SUB0000047
PAY00000607,CUST000047,2022-01-14,6.99,UPI,Success,,SUB0000047
PAY00000608,CUST000047,2022-02-13,6.99,Mobile Wallet,Success,,SUB0000047
PAY00000609,CUST000047,2022-03-15,6.99,Credit Card,Success,,SUB0000047
PAY00000610,CUST000047,2022-04-14,6.99,Debit Card,Success,,SUB0000047
PAY00000611,CUST000047,2022-05-14,6.99,Debit Card,Success,,SUB0000047
PAY00000612,CUST000047,2022-06-13,6.99,Debit Card,Success,,SUB0000047
PAY00000613,CUST000048,2025-06-15,6.99,Debit Card,Success,,SUB0000048
PAY00000614,CUST000048,2025-07-15,6.99,Credit Card,Success,,SUB0000048
PAY00000615,CUST000048,2025-08-14,6.99,Credit Card,Success,,SUB0000048
PAY00000616,CUST000048,2025-09-13,6.99,Debit Card,Success,,SUB0000048
PAY00000617,CUST000048,2025-10-13,6.99,Mobile Wallet,Failed,Card reported lost/stolen,SUB0000048
PAY00000618,CUST000048,2025-11-12,6.99,Net Banking,Success,,SUB0000048
PAY00000619,CUST000048,2025-12-12,6.99,Net Banking,Success,,SUB0000048
PAY00000620,CUST000048,2026-01-11,6.99,Debit Card,Success,,SUB0000048
PAY00000621,CUST000048,2026-02-10,6.99,Net Banking,Success,,SUB0000048
PAY00000622,CUST000048,2026-03-12,6.99,Debit Card,Success,,SUB0000048
PAY00000623,CUST000048,2026-04-11,6.99,Gift Card,Success,,SUB0000048
PAY00000624,CUST000048,2026-05-11,6.99,Credit Card,Success,,SUB0000048
PAY00000625,CUST000049,2025-05-12,6.99,PayPal,Failed,Bank declined,SUB0000048
PAY00000626,CUST000049,2025-06-11,6.99,Credit Card,Success,,SUB0000048
PAY00000627,CUST000049,2025-07-11,6.99,Net Banking,Success,,SUB0000048
PAY00000628,CUST000049,2025-08-10,6.99,Gift Card,Success,,SUB0000049
PAY00000629,CUST000049,2025-09-09,6.99,UPI,Success,,
PAY00000630,CUST000049,2025-10-09,6.99,Net Banking,Success,,SUB0000049
PAY00000631,CUST000049,2025-11-08,6.99,Credit Card,Success,,
PAY00000632,CUST000049,2025-12-08,6.99,Debit Card,Success,,SUB0000049
PAY00000633,CUST000049,2026-01-07,6.99,Credit Card,Success,,
PAY00000634,CUST000049,2026-02-06,6.99,Credit Card,Success,,SUB0000049
PAY00000635,CUST000049,2026-03-08,6.99,Credit Card,Success,,
PAY00000636,CUST000049,2026-04-07,6.99,Credit Card,Success,,SUB0000049
PAY00000637,CUST000049,2026-05-07,6.99,Debit Card,Success,,
PAY00000638,CUST000050,2020-07-30,15.49,Mobile Wallet,Success,,SUB0000049
PAY00000639,CUST000050,2020-08-29,15.49,Gift Card,Success,,
PAY00000640,CUST000050,2020-09-28,15.49,Credit Card,Success,,SUB0000049
