customer_id,customer_tenure_days,avg_watch_time_per_session,total_watch_minutes,avg_session_duration,avg_completion_percentage,days_since_last_activity,distinct_titles_watched,distinct_devices,login_frequency,monthly_watch_time_trend,engagement_score,customer_lifetime_value,failed_payment_count,total_payments,failed_payment_rate,support_ticket_count,avg_customer_satisfaction,plan_changes,current_plan,current_plan_tier,negative_feedback_count,avg_feedback_rating,age,gender,country,acquisition_channel,customer_segment,preferred_language,churned
CUST005590,1320,48.9,489.0,56.4,66.4,25.0,10.0,5.0,1.25,-0.3142857142857135,0.4208113647290833,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,32,Female,United States,Paid Social,Student,English,1
CUST000320,952,39.63636363636363,436.0,46.90909090909091,60.0,78.0,11.0,5.0,1.8333333333333333,-23.828571428571422,0.3763048468105797,90.87,2,15,0.13333333333333333,1,4.0,1,PLAN01,1,1,2.0,44,Female,United States,Direct,Family,English,0
CUST006870,1627,48.875,391.0,54.875,75.375,11.0,8.0,3.0,2.0,33.599999999999994,0.4239987613374296,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,27,Male,Mexico,Organic Search,Student,English,0
CUST002543,1372,34.55555555555556,311.0,45.0,66.44444444444444,121.0,9.0,4.0,1.5,-11.142857142857139,0.3045515145094651,90.87,2,15,0.13333333333333333,2,2.5,1,PLAN01,1,0,4.0,26,Female,Canada,Referral,Individual,Hindi,1
CUST003613,2042,43.333333333333336,390.0,51.77777777777778,63.22222222222222,14.0,9.0,4.0,1.5,-5.057142857142854,0.4112950543137239,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,2,1.0,34,Male,France,Partner Bundle (Telecom),Family,Japanese,0
CUST006366,2132,31.0,62.0,31.5,64.5,2.0,2.0,2.0,1.0,-3.4285714285714293,0.3331092875245492,224.61,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,44,Female,Spain,Email Campaign,Individual,English,0
CUST005575,1599,50.63636363636363,557.0,60.09090909090909,65.0,97.0,11.0,4.0,1.8333333333333333,-17.428571428571416,0.3894807939392458,76.89,4,15,0.26666666666666666,1,3.0,1,PLAN01,1,1,2.5,51,Male,Japan,App Store,Individual,Japanese,0
CUST002305,273,38.125,305.0,44.625,88.25,45.0,8.0,4.0,1.3333333333333333,-0.8571428571428557,0.36225621300650024,206.91,0,9,0.0,1,3.0,1,PLAN03,3,0,3.0,31,Female,United States,Partner Bundle (Telecom),Individual,English,0
CUST003072,243,43.7,437.0,55.1,79.1,12.0,10.0,3.0,2.0,-7.228571428571429,0.43412270908542694,123.92,0,8,0.0,1,3.0,1,PLAN02,2,0,3.0,47,Male,South Korea,Direct,Family,Spanish,1
CUST007545,758,47.9,479.0,54.1,66.3,20.0,10.0,4.0,1.25,-13.59999999999999,0.4225414177796974,344.84999999999997,0,15,0.0,1,3.0,1,PLAN03,3,0,3.0,43,Female,United Kingdom,Paid Social,Corporate Bundle,Spanish,1
CUST004354,2719,46.55555555555556,419.0,54.111111111111114,69.33333333333333,9.0,9.0,4.0,2.25,36.77142857142856,0.43730529772721716,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,34,Female,United States,Email Campaign,Individual,Hindi,0
CUST004576,2183,41.125,329.0,50.0,77.25,69.0,8.0,3.0,1.6,-16.142857142857142,0.3535744053197297,232.35,0,15,0.0,1,2.0,1,PLAN02,2,0,3.0,34,Male,United Kingdom,Paid Social,Family,Hindi,0
CUST006691,2556,47.4,474.0,56.4,71.9,0.0,10.0,4.0,1.4285714285714286,4.399999999999994,0.44136143452026855,209.12,1,15,0.06666666666666667,1,3.0,2,PLAN02,2,0,4.0,34,Female,United States,Organic Search,Individual,Arabic,0
CUST004582,1819,53.333333333333336,640.0,58.166666666666664,75.5,12.0,12.0,4.0,1.7142857142857142,15.885714285714284,0.47671300397792293,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,34,Female,United Kingdom,Paid Social,Corporate Bundle,English,0
CUST004690,683,43.642857142857146,611.0,52.57142857142857,77.85714285714286,16.0,13.0,4.0,2.0,2.7714285714285727,0.4722389640869345,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,52,Female,India,App Store,Individual,German,1
CUST001791,1673,52.421052631578945,996.0,62.526315789473685,75.63157894736842,30.0,19.0,4.0,2.111111111111111,-24.05714285714284,0.5545664726276398,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,1,2.0,52,Female,Germany,Organic Search,Individual,German,0
CUST000555,1325,45.0,135.0,49.666666666666664,78.66666666666667,3.0,3.0,2.0,3.0,19.28571428571428,0.3896579824468475,321.85999999999996,1,15,0.06666666666666667,1,4.0,1,PLAN03,3,1,2.0,26,Male,Brazil,Paid Social,Individual,Korean,0
CUST005308,97,59.0,944.0,65.875,78.25,7.0,16.0,3.0,4.0,72.17142857142856,0.5988747728439529,46.47,0,3,0.0,0,3.0,1,PLAN02,2,0,4.0,29,Male,United Kingdom,App Store,Individual,German,0
CUST006347,1284,51.0,51.0,64.0,74.0,138.0,1.0,1.0,1.0,-4.371428571428571,0.21871097601721087,239.85,0,15,0.0,1,1.0,1,PLAN02,2,0,3.0,34,Prefer not to say,Philippines,Direct,Individual,Arabic,1
CUST006632,1209,43.166666666666664,518.0,50.666666666666664,72.75,1.0,12.0,4.0,1.3333333333333333,-0.11428571428571117,0.4491047131654076,232.35,0,15,0.0,1,1.0,1,PLAN02,2,0,3.0,30,Female,Canada,Affiliate Partner,Individual,English,1
CUST001386,2147,52.7,527.0,57.9,69.8,9.0,10.0,5.0,1.6666666666666667,4.6857142857142815,0.45133761975775455,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,3.0,36,Female,Canada,Referral,Individual,Korean,0
CUST002292,1586,52.416666666666664,629.0,60.166666666666664,53.333333333333336,13.0,12.0,5.0,1.3333333333333333,-3.9428571428571413,0.4656545489611261,344.84999999999997,0,15,0.0,1,1.0,1,PLAN03,3,0,3.0,26,Male,Mexico,Referral,Individual,English,0
CUST001916,647,55.5,111.0,70.0,66.0,229.0,2.0,2.0,2.0,0.0,0.17819367141215683,104.85000000000001,0,15,0.0,2,4.0,1,PLAN01,1,0,3.0,35,Female,United Kingdom,Partner Bundle (Telecom),Student,Spanish,1
CUST006099,1885,94.11111111111111,847.0,102.33333333333333,81.11111111111111,25.0,8.0,5.0,1.2857142857142858,2.9714285714285698,0.5067130389026194,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,34,Male,Mexico,Referral,Student,Japanese,0
CUST001906,847,35.888888888888886,323.0,46.888888888888886,75.0,91.0,9.0,4.0,1.125,-3.4000000000000004,0.3245644919446188,321.85999999999996,1,15,0.06666666666666667,1,1.0,1,PLAN03,3,2,2.3333333333333335,47,Male,Brazil,Organic Search,Individual,Japanese,1
CUST003858,2519,42.6,213.0,49.6,59.8,81.0,5.0,5.0,1.0,-2.314285714285716,0.3041087741315101,201.37,2,15,0.13333333333333333,2,3.5,1,PLAN02,2,3,1.0,29,Male,Japan,Organic Search,Individual,Korean,1
CUST001657,1594,46.27272727272727,509.0,53.09090909090909,64.36363636363636,18.0,11.0,4.0,1.5714285714285714,-0.08571428571428456,0.43775243279615267,344.84999999999997,0,15,0.0,1,2.0,1,PLAN03,3,0,3.0,28,Female,India,Referral,Individual,English,1
CUST004076,52,42.36363636363637,466.0,47.63636363636363,73.63636363636364,5.0,11.0,4.0,5.5,49.99999999999999,0.5167767881153585,15.49,0,1,0.0,1,3.0,1,PLAN02,2,0,3.0,30,Female,Nigeria,Direct,Student,Japanese,0
CUST007407,1527,54.0,324.0,60.5,64.0,9.0,6.0,4.0,1.0,8.828571428571427,0.3896997058176396,201.37,2,15,0.13333333333333333,0,3.0,2,PLAN02,2,0,4.0,33,Female,United States,Email Campaign,Student,Spanish,1
CUST004386,386,46.75,374.0,55.75,67.5,81.0,8.0,4.0,2.0,-18.885714285714283,0.36241930357826796,99.88,0,12,0.0,2,2.0,1,PLAN01,1,0,5.0,27,Male,Nigeria,Organic Search,Family,Hindi,0
CUST002524,1050,28.5,171.0,37.0,78.16666666666667,168.0,6.0,4.0,1.2,-7.428571428571427,0.22660787365641782,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,4.0,45,Female,India,Organic Search,Individual,Spanish,0
CUST004880,127,37.333333333333336,336.0,42.333333333333336,70.0,26.0,9.0,4.0,2.25,23.2,0.4035825462664917,27.96,0,4,0.0,0,3.0,1,PLAN01,1,0,3.0,26,Female,Canada,Referral,Individual,Tagalog,0
CUST005710,1735,56.77777777777778,511.0,63.22222222222222,71.0,1.0,9.0,5.0,1.125,13.857142857142852,0.4432723713054037,97.87,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,25,Female,Poland,Organic Search,Student,English,0
CUST007463,249,49.0,245.0,60.0,69.6,95.0,5.0,4.0,1.25,-14.828571428571431,0.3052164399859836,131.42,0,8,0.0,5,3.25,1,PLAN02,2,0,3.0,24,Female,Brazil,App Store,Family,Hindi,1
CUST004086,797,39.0,273.0,46.285714285714285,71.71428571428571,80.0,7.0,3.0,1.1666666666666667,-3.714285714285713,0.32254124121595373,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,5.0,46,Male,South Korea,Referral,Student,English,0
CUST005336,1347,48.57142857142857,340.0,56.0,80.57142857142857,0.0,7.0,3.0,2.3333333333333335,28.28571428571428,0.4275708903430498,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,28,Female,United States,Organic Search,Individual,Japanese,0
CUST005463,2059,56.5,113.0,65.5,59.0,209.0,2.0,2.0,1.0,0.0,0.17510793477463674,97.86,1,15,0.06666666666666667,1,1.0,1,PLAN01,1,0,3.0,33,Female,India,Organic Search,Individual,Indonesian,0
CUST007683,1295,54.0,108.0,61.0,46.5,3.0,2.0,1.0,1.0,6.571428571428569,0.3432332352725465,97.86,1,15,0.06666666666666667,0,3.0,2,PLAN01,1,0,3.5,32,Male,India,Organic Search,Family,Korean,0
CUST001884,2502,47.5,380.0,51.375,75.375,4.0,8.0,4.0,1.3333333333333333,17.714285714285708,0.41380136307210047,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,32,Prefer not to say,Nigeria,Organic Search,Individual,English,0
CUST005860,1157,56.714285714285715,397.0,62.857142857142854,71.42857142857143,32.0,7.0,4.0,1.1666666666666667,13.228571428571431,0.3914995422924493,90.87,2,15,0.13333333333333333,1,5.0,1,PLAN01,1,0,3.0,34,Male,India,App Store,Individual,Korean,0
CUST004848,104,44.5,356.0,56.0,90.375,9.0,8.0,4.0,2.0,31.485714285714277,0.41731422098718146,68.97,0,3,0.0,0,3.0,1,PLAN03,3,0,3.0,34,Female,United States,Paid Social,Family,Hindi,0
CUST006908,2661,47.75,382.0,54.5,71.375,10.0,8.0,4.0,1.3333333333333333,-4.657142857142858,0.40934576342088175,104.85000000000001,0,15,0.0,2,3.5,1,PLAN01,1,0,3.0,40,Male,France,App Store,Individual,Hindi,0
CUST002816,1039,36.357142857142854,509.0,44.857142857142854,69.85714285714286,51.0,14.0,3.0,1.75,-13.714285714285714,0.41420057369634844,344.84999999999997,0,15,0.0,0,3.0,2,PLAN03,3,0,3.0,37,Female,France,Referral,Corporate Bundle,English,0
CUST004520,1105,51.833333333333336,311.0,59.5,76.0,161.0,6.0,3.0,1.2,-15.14285714285714,0.26567480218069806,97.86,1,15,0.06666666666666667,2,3.5,1,PLAN01,1,0,3.0,37,Female,France,Partner Bundle (Telecom),Individual,Hindi,0
CUST001288,2225,56.8,568.0,66.6,71.6,1.0,9.0,2.0,2.0,44.05714285714285,0.47433572645115024,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,24,Female,United Kingdom,Affiliate Partner,Individual,Hindi,0
CUST003086,2691,53.0,636.0,61.0,81.25,1.0,12.0,4.0,2.0,30.257142857142853,0.49051657118642683,90.87,2,15,0.13333333333333333,0,3.0,1,PLAN01,1,0,4.0,18,Male,Argentina,Partner Bundle (Telecom),Individual,Arabic,0
CUST001406,1390,52.875,423.0,56.875,73.0,1.0,8.0,4.0,1.1428571428571428,-11.714285714285708,0.4226895974463062,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,37,Prefer not to say,France,Partner Bundle (Telecom),Student,Tagalog,0
CUST005995,883,55.5,555.0,61.8,67.6,122.0,10.0,4.0,1.4285714285714286,-2.1428571428571437,0.36036170344043184,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,21,Female,United States,Direct,Individual,Indonesian,0
CUST003481,1053,13.0,13.0,11.0,73.0,63.0,1.0,1.0,1.0,0.3714285714285712,0.2713125748698182,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,47,Female,Canada,App Store,Individual,Korean,1
CUST002185,2257,56.0,504.0,61.666666666666664,77.11111111111111,64.0,8.0,5.0,1.8,-1.9142857142857157,0.40332587419425814,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,3.0,36,Male,United States,Organic Search,Family,English,1
CUST007996,2643,49.54545454545455,545.0,54.09090909090909,85.36363636363636,23.0,11.0,4.0,1.375,4.114285714285715,0.43828060189222007,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,41,Male,South Africa,Organic Search,Student,French,0
CUST001329,47,58.15384615384615,756.0,68.46153846153847,68.46153846153847,0.0,13.0,4.0,6.5,92.79999999999997,0.6098929208804283,6.99,0,1,0.0,0,3.0,1,PLAN01,1,0,4.333333333333333,31,Female,United States,Organic Search,Student,Spanish,0
CUST004011,2443,43.666666666666664,393.0,51.666666666666664,62.22222222222222,26.0,9.0,5.0,1.2857142857142858,-2.0571428571428583,0.397860187126524,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,1,3.5,19,Female,Indonesia,Paid Social,Corporate Bundle,Arabic,1
CUST007158,1694,58.0,406.0,65.85714285714286,79.14285714285714,0.0,7.0,3.0,1.1666666666666667,14.714285714285708,0.4199424945468967,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,4.0,34,Male,France,Affiliate Partner,Individual,English,0
CUST001702,2656,46.5,465.0,52.4,72.6,11.0,10.0,4.0,2.5,22.371428571428567,0.45160732766699535,344.84999999999997,0,15,0.0,1,2.0,1,PLAN03,3,0,3.0,30,Male,India,Referral,Individual,Hindi,0
CUST007748,1214,47.25,378.0,57.5,66.625,9.0,8.0,3.0,1.1428571428571428,9.742857142857137,0.4054063430233844,104.85000000000001,0,15,0.0,1,5.0,1,PLAN01,1,0,3.0,28,Male,France,Email Campaign,Individual,Hindi,0
CUST000971,365,53.111111111111114,478.0,56.77777777777778,61.0,3.0,9.0,4.0,1.5,25.571428571428562,0.44127606692037513,275.88,0,12,0.0,0,3.0,1,PLAN03,3,0,5.0,46,Female,South Africa,Organic Search,Family,Japanese,0
CUST003056,606,61.22222222222222,551.0,66.88888888888889,70.44444444444444,71.0,9.0,4.0,1.2857142857142858,-3.1999999999999993,0.3984705544062743,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,32,Male,India,Paid Social,Individual,French,0
CUST002349,2082,50.0,500.0,58.5,65.8,3.0,10.0,3.0,2.0,40.99999999999999,0.4565110460994352,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,3.5,26,Male,Italy,Organic Search,Student,Spanish,0
CUST000539,2257,38.0,76.0,43.5,57.5,213.0,2.0,2.0,1.0,0.0,0.16301598037697715,216.86,1,15,0.06666666666666667,3,3.0,1,PLAN02,2,0,3.0,35,Male,India,Organic Search,Individual,English,0
CUST003886,889,37.333333333333336,224.0,45.833333333333336,59.833333333333336,62.0,6.0,3.0,1.2,-4.714285714285713,0.32634270207720456,201.37,2,15,0.13333333333333333,2,4.0,1,PLAN02,2,0,3.0,28,Female,Poland,Organic Search,Individual,Hindi,1
CUST007040,766,36.45454545454545,401.0,46.18181818181818,68.45454545454545,27.0,11.0,4.0,1.2222222222222223,-6.342857142857144,0.39767205684084905,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,29,Female,Brazil,Paid Social,Individual,Korean,0
CUST003275,762,54.25,434.0,63.0,78.875,26.0,8.0,5.0,1.3333333333333333,1.5428571428571418,0.4085686656398806,104.85000000000001,0,15,0.0,2,3.0,1,PLAN01,1,0,3.0,34,Male,United States,Email Campaign,Family,English,1
CUST000764,1954,39.0,156.0,41.0,81.75,194.0,4.0,4.0,1.3333333333333333,0.0,0.20433537332366308,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,22,Female,United States,Organic Search,Family,English,0
CUST005928,978,48.42857142857143,339.0,53.857142857142854,77.28571428571429,31.0,7.0,4.0,1.0,-4.599999999999998,0.3751868180225404,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,49,Male,United States,Referral,Individual,English,1
CUST007955,2456,49.083333333333336,589.0,56.333333333333336,74.41666666666667,82.0,12.0,3.0,1.7142857142857142,-8.542857142857148,0.40704312385112296,298.87,2,15,0.13333333333333333,0,3.0,1,PLAN03,3,0,3.0,20,Female,Spain,Affiliate Partner,Student,English,0
CUST006097,331,34.333333333333336,103.0,43.0,84.33333333333333,4.0,3.0,3.0,1.0,-4.142857142857142,0.3412215494690864,170.39000000000001,0,11,0.0,1,4.0,1,PLAN02,2,0,3.0,27,Male,Brazil,Referral,Corporate Bundle,Spanish,1
CUST005334,1676,46.0,92.0,47.0,65.5,108.0,2.0,1.0,1.0,-1.0571428571428574,0.25312460782476187,97.87,0,15,0.0,1,3.0,1,PLAN01,1,1,3.5,42,Female,Canada,App Store,Individual,English,0
CUST000958,729,45.166666666666664,542.0,54.333333333333336,72.16666666666667,3.0,12.0,4.0,1.7142857142857142,7.34285714285714,0.4607908115451733,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,1,3.5,34,Female,India,Referral,Individual,Japanese,0
CUST005217,1775,117.5,705.0,120.83333333333333,71.16666666666667,58.0,6.0,5.0,1.0,-1.342857142857142,0.44008605445225857,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,37,Male,United Kingdom,Organic Search,Individual,Hindi,0
CUST005506,1482,56.77777777777778,511.0,61.22222222222222,67.88888888888889,131.0,9.0,3.0,1.2857142857142858,-6.942857142857144,0.3396373419511962,252.89,4,15,0.26666666666666666,1,2.0,1,PLAN03,3,1,2.0,42,Other,Australia,Direct,Individual,English,0
CUST001057,2719,47.72727272727273,525.0,54.45454545454545,56.72727272727273,13.0,11.0,5.0,1.375,-3.057142857142848,0.44174070799344817,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,43,Male,Philippines,App Store,Student,Hindi,0
CUST000234,1424,39.125,313.0,50.0,52.375,89.0,8.0,3.0,1.6,-8.771428571428569,0.33332879157057527,185.88,3,15,0.2,2,4.0,1,PLAN02,2,1,2.0,34,Male,Germany,Email Campaign,Individual,Arabic,1
CUST007565,1251,48.84615384615385,635.0,54.53846153846154,70.76923076923077,7.0,13.0,5.0,1.8571428571428572,-0.5714285714285707,0.48248996788092074,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,23,Female,United Kingdom,App Store,Individual,Indonesian,0
CUST002099,1136,50.5,101.0,63.5,66.5,99.0,2.0,2.0,1.0,-1.5714285714285714,0.26266345049016815,201.37,2,15,0.13333333333333333,1,2.0,1,PLAN02,2,0,3.0,46,Female,United States,Referral,Individual,Japanese,0
CUST004914,1300,40.833333333333336,245.0,43.333333333333336,71.83333333333333,1.0,6.0,3.0,3.0,32.14285714285714,0.41747671395858627,298.87,2,15,0.13333333333333333,1,3.0,1,PLAN03,3,0,3.0,42,Male,France,Email Campaign,Individual,Tagalog,0
CUST001058,639,71.57142857142857,501.0,79.71428571428571,71.57142857142857,28.0,7.0,2.0,1.1666666666666667,11.999999999999998,0.41953438782633734,90.87,2,15,0.13333333333333333,3,3.3333333333333335,1,PLAN01,1,0,4.0,24,Male,United Kingdom,Paid Social,Family,English,1
CUST006174,1487,59.2,592.0,66.7,65.9,5.0,9.0,4.0,2.0,42.82857142857142,0.4767589415954299,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,34,Male,United States,Affiliate Partner,Corporate Bundle,Korean,0
CUST006445,776,55.4,277.0,61.6,70.6,36.0,5.0,3.0,1.25,1.7999999999999996,0.361324105840457,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,3.0,34,Male,United States,Organic Search,Family,English,1
CUST001045,452,58.4,292.0,64.6,70.8,29.0,5.0,3.0,1.25,11.57142857142857,0.37064683448371405,224.61,0,15,0.0,0,3.0,1,PLAN02,2,0,4.0,26,Male,United Kingdom,Organic Search,Family,English,1
CUST005390,2145,45.388888888888886,817.0,52.333333333333336,74.83333333333333,39.0,18.0,5.0,2.5714285714285716,-9.085714285714285,0.5137818673303911,185.88,3,15,0.2,0,3.0,1,PLAN02,2,0,3.0,29,Female,United States,Partner Bundle (Telecom),Individual,English,1
CUST005018,2132,40.0,480.0,49.75,72.25,76.0,12.0,5.0,2.0,-8.285714285714285,0.3917519741184715,90.87,2,15,0.13333333333333333,1,4.0,1,PLAN01,1,1,2.0,39,Female,United States,Partner Bundle (Telecom),Family,Japanese,0
CUST004609,724,44.18181818181818,486.0,50.0,54.54545454545455,41.0,11.0,4.0,1.5714285714285714,-0.8571428571428569,0.4133753904290033,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,21,Female,United States,Organic Search,Individual,Korean,0
CUST006642,2233,47.357142857142854,663.0,56.642857142857146,67.42857142857143,7.0,14.0,5.0,2.3333333333333335,38.45714285714285,0.4986764781780795,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,3.0,37,Male,India,Direct,Individual,English,0
CUST005850,1015,43.375,347.0,48.875,69.75,18.0,8.0,3.0,1.6,4.542857142857142,0.39977537832177523,111.84,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,25,Male,Canada,Organic Search,Individual,Indonesian,0
CUST001124,136,45.285714285714285,317.0,50.857142857142854,74.0,64.0,7.0,3.0,2.3333333333333335,-12.71428571428572,0.36949521783891415,61.96,0,4,0.0,1,3.0,1,PLAN02,2,1,2.0,25,Male,United States,Organic Search,Individual,English,0
CUST001812,1857,42.125,337.0,53.125,61.875,23.0,8.0,4.0,1.1428571428571428,-5.685714285714284,0.38414339614734033,232.35,0,15,0.0,0,3.0,1,PLAN02,2,1,1.0,52,Female,Brazil,Paid Social,Individual,German,0
CUST007182,1442,45.083333333333336,541.0,49.916666666666664,79.0,52.0,11.0,4.0,1.5,-26.08571428571428,0.41599317105767114,83.88,3,15,0.2,1,3.0,1,PLAN01,1,0,3.0,24,Other,Japan,Referral,Family,English,0
CUST007635,2013,49.25,394.0,56.875,73.25,12.0,8.0,4.0,1.6,4.999999999999998,0.415890704326355,232.35,0,15,0.0,2,3.0,2,PLAN02,2,0,3.0,34,Female,France,Partner Bundle (Telecom),Individual,English,1
CUST000867,1972,51.5,412.0,60.375,52.875,83.0,8.0,2.0,1.6,-5.428571428571427,0.36181770472566066,97.86,1,15,0.06666666666666667,0,3.0,2,PLAN01,1,0,3.0,32,Male,United Kingdom,App Store,Corporate Bundle,Portuguese,0
CUST006863,1739,47.5,475.0,52.8,80.0,67.0,10.0,3.0,1.6666666666666667,-2.8571428571428568,0.39129279973053654,298.87,2,15,0.13333333333333333,1,3.0,2,PLAN03,3,0,3.0,44,Male,United States,Partner Bundle (Telecom),Corporate Bundle,English,0
CUST006392,2238,55.63636363636363,612.0,61.81818181818182,72.36363636363636,17.0,11.0,5.0,1.2222222222222223,-9.457142857142863,0.456099444322208,83.88,3,15,0.2,0,3.0,1,PLAN01,1,1,2.0,71,Female,United States,Organic Search,Family,Japanese,0
CUST007548,1908,43.166666666666664,259.0,48.5,83.16666666666667,117.0,6.0,3.0,2.0,-15.000000000000002,0.3054655985918362,76.89,4,15,0.26666666666666666,0,3.0,1,PLAN01,1,1,2.0,25,Female,Canada,Affiliate Partner,Family,French,0
CUST005420,1779,86.7,867.0,93.1,78.5,164.0,10.0,5.0,1.6666666666666667,-9.714285714285712,0.40484458316016503,321.85999999999996,1,15,0.06666666666666667,0,3.0,2,PLAN03,3,1,1.0,20,Male,Canada,Organic Search,Family,Hindi,1
CUST006523,1639,55.25,442.0,61.125,71.125,9.0,8.0,3.0,1.6,16.171428571428567,0.4297782305053255,113.86,1,15,0.06666666666666667,1,3.0,1,PLAN01,1,0,3.0,26,Female,United Kingdom,Organic Search,Family,Portuguese,0
CUST001047,500,56.77777777777778,511.0,66.88888888888889,79.66666666666667,10.0,9.0,5.0,1.5,36.22857142857141,0.443375111031431,232.35,0,15,0.0,1,2.0,1,PLAN02,2,0,3.0,22,Female,United States,Partner Bundle (Telecom),Family,English,0
CUST006012,1585,43.06666666666667,646.0,49.6,67.93333333333334,1.0,14.0,5.0,1.6666666666666667,8.285714285714285,0.4862294405102421,239.85,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,42,Female,Canada,App Store,Family,Hindi,0
CUST003102,223,62.0,62.0,64.0,82.0,192.0,1.0,1.0,1.0,0.0,0.17694490396290533,160.92999999999998,0,7,0.0,0,3.0,1,PLAN03,3,0,3.0,25,Male,Brazil,Organic Search,Individual,English,0
